,InvoiceDate,InvoiceNo,CustomerID,StockCode,Country,Description,Quantity,Price,Revenue,DayOfWeek,Month,RevenueLag_1Day,PurchaseID,UnitPrice,AvgMonthlyProductRevenue,AvgMonthlyUnitPrice,AvgMonthlyQuantitySold,Cohort,OrderMonth,FirstPurchaseDate,IsFirstPurchase,UnitCost,TotalCost,GrossProfit,GrossMargin
760,2011-03-17,546910,1396900,22726.0,United Kingdom,ALARM CLOCK BAKELIKE GREEN,3,3.75,11.25,4,3,7.5,13969-22726,1.25,21.84,2.24,5.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.027000000000000003,11.223,99.76
761,2011-03-17,546910,1396900,21155.0,United Kingdom,RED RETROSPOT PEG BAG,3,2.55,7.65,4,3,11.25,13969-21155,0.85,24.28,1.48,9.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,7.65,100.0
762,2011-03-17,546910,1396900,22998.0,United Kingdom,TRAVEL CARD WALLET KEEP CALM,2,0.42,0.84,4,3,7.65,13969-22998,0.21,6.87,0.23,13.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,0.84,100.0
763,2011-03-17,546910,1396900,22995.0,United Kingdom,TRAVEL CARD WALLET SUKI,2,0.42,0.84,4,3,0.84,13969-22995,0.21,3.15,0.33,7.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,0.84,100.0
764,2011-03-17,546910,1396900,22999.0,United Kingdom,TRAVEL CARD WALLET RETRO PETALS,2,0.42,0.84,4,3,0.84,13969-22999,0.21,3.83,0.27,8.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,0.84,100.0
765,2011-03-17,546910,1396900,20718.0,United Kingdom,RED RETROSPOT SHOPPER BAG,4,1.25,5.0,4,3,0.84,13969-20718,0.31,12.29,0.77,10.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,5.0,100.0
766,2011-03-17,546910,1396900,82599.0,United Kingdom,FANNYS REST STOPMETAL SIGN,2,2.1,4.2,4,3,5.0,13969-82599,1.05,8.82,1.82,4.0,2011-03,2011-03,2011-03-17,True,0.09000000000000001,0.18000000000000002,4.0200000000000005,95.71428571428572
767,2011-03-17,546910,1396900,21908.0,United Kingdom,CHOCOLATE THIS WAY METAL SIGN,2,2.1,4.2,4,3,4.2,13969-21908,1.05,9.77,1.35,4.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,4.2,100.0
768,2011-03-17,546910,1396900,20725.0,United Kingdom,LUNCH BAG RED RETROSPOT,4,1.65,6.6,4,3,4.2,13969-20725,0.41,22.06,1.0,12.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,6.6,100.0
769,2011-03-17,546910,1396900,22384.0,United Kingdom,LUNCH BAG PINK POLKADOT,4,1.65,6.6,4,3,6.6,13969-22384,0.41,18.78,0.6,12.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,6.6,100.0
770,2011-03-17,546910,1396900,22722.0,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,2,3.95,7.9,4,3,6.6,13969-22722,1.98,18.53,2.46,4.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,7.9,100.0
771,2011-03-17,546910,1396900,22241.0,United Kingdom,GARLAND WOODEN HAPPY EASTER,4,1.25,5.0,4,3,7.9,13969-22241,0.31,13.17,0.58,10.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.036000000000000004,4.964,99.28000000000002
772,2011-03-17,546910,1396900,22720.0,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,3,4.95,14.85,4,3,5.0,13969-22720,1.65,21.24,2.38,4.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,14.85,100.0
773,2011-03-17,546910,1396900,22475.0,United Kingdom,SKULL DESIGN TV DINNER TRAY,1,4.95,4.95,4,3,14.85,13969-22475,4.95,8.9,4.55,2.0,2011-03,2011-03,2011-03-17,True,1.116,1.116,3.834,77.45454545454545
774,2011-03-17,546910,1396900,21905.0,United Kingdom,MORE BUTTER METAL SIGN ,2,2.1,4.2,4,3,4.95,13969-21905,1.05,3.3,1.44,2.0,2011-03,2011-03,2011-03-17,True,0.315,0.63,3.5700000000000003,85.0
775,2011-03-17,546910,1396900,22957.0,United Kingdom,SET 3 PAPER VINTAGE CHICK PAPER EGG,4,2.95,11.8,4,3,4.2,13969-22957,0.74,14.6,1.32,5.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,11.8,100.0
776,2011-03-17,546910,1396900,21658.0,United Kingdom,GLASS  BEURRE DISH,2,3.95,7.9,4,3,11.8,13969-21658,1.98,10.52,4.28,2.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,7.9,100.0
777,2011-03-17,546910,1396900,37479.0,United Kingdom,CUBIC MUG FLOCK BLUE ON BROWN,2,0.39,0.78,4,3,7.9,13969-37479,0.2,2.54,2.14,2.0,2011-03,2011-03,2011-03-17,True,0.06300000000000001,0.12600000000000003,0.654,83.84615384615385
778,2011-03-17,546910,1396900,37413.0,United Kingdom,ICON MUG REVOLUTIONARY,4,0.39,1.56,4,3,0.78,13969-37413,0.1,1.66,0.16,4.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,1.56,100.0
779,2011-03-17,546910,1396900,37482.0,United Kingdom,CUBIC MUG PINK POLKADOT,2,0.39,0.78,4,3,1.56,13969-37482,0.2,4.41,0.06,11.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,0.78,100.0
780,2011-03-17,546910,1396900,37479.0,United Kingdom,CUBIC MUG FLOCK PINK ON BROWN,2,0.39,0.78,4,3,0.78,13969-37479,0.2,2.54,2.14,2.0,2011-03,2011-03,2011-03-17,True,0.06300000000000001,0.12600000000000003,0.654,83.84615384615385
781,2011-03-17,546910,1396900,37333.0,United Kingdom,RETRO TEA FOR ONE ,1,1.95,1.95,4,3,0.78,13969-37333,1.95,1.95,1.95,1.0,2011-03,2011-03,2011-03-17,True,1.755,1.755,0.19500000000000006,10.000000000000004
782,2011-03-17,546910,1396900,22667.0,United Kingdom,RECIPE BOX RETROSPOT ,2,2.95,5.9,4,3,1.95,13969-22667,1.48,14.54,1.23,5.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,5.9,100.0
783,2011-03-17,546910,1396900,22666.0,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,2,2.95,5.9,4,3,5.9,13969-22666,1.48,18.91,1.59,6.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,5.9,100.0
784,2011-03-17,546911,1772500,22483.0,United Kingdom,RED GINGHAM TEDDY BEAR ,6,2.95,17.7,4,3,5.9,17725-22483,0.49,12.13,1.67,4.0,2011-03,2011-03,2011-03-17,True,0.225,1.35,16.349999999999998,92.3728813559322
785,2011-03-17,546911,1772500,85159.0,United Kingdom,BLACK TEACOFFEESUGAR JARS,12,1.95,23.4,4,3,17.7,17725-85159,0.16,12.48,0.85,6.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,23.4,100.0
786,2011-03-17,546911,1772500,21671.0,United Kingdom,RED SPOT CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,23.4,17725-21671,0.1,14.21,0.45,9.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,15.0,100.0
787,2011-03-17,546911,1772500,21672.0,United Kingdom,WHITE SPOT RED CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,15.0,17725-21672,0.1,17.17,0.46,12.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.10800000000000001,14.892,99.28
788,2011-03-17,546911,1772500,21673.0,United Kingdom,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,15.0,17725-21673,0.1,20.0,0.28,15.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.10800000000000001,14.892,99.28
789,2011-03-17,546911,1772500,21668.0,United Kingdom,RED STRIPE CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,15.0,17725-21668,0.1,21.49,0.31,17.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,15.0,100.0
790,2011-03-17,546911,1772500,21669.0,United Kingdom,BLUE STRIPE CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,15.0,17725-21669,0.1,21.62,0.32,16.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,15.0,100.0
791,2011-03-17,546911,1772500,21670.0,United Kingdom,BLUE SPOT CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,15.0,17725-21670,0.1,22.64,0.23,15.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.10800000000000001,14.892,99.28
792,2011-03-17,546911,1772500,20702.0,United Kingdom,PINK PADDED MOBILE,3,4.25,12.75,4,3,15.0,17725-20702,1.42,16.29,1.02,6.0,2011-03,2011-03,2011-03-17,True,0.639,1.917,10.833,84.96470588235294
793,2011-03-17,546911,1772500,22325.0,United Kingdom,MOBILE VINTAGE HEARTS ,3,4.95,14.85,4,3,12.75,17725-22325,1.65,11.24,4.47,2.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,14.85,100.0
794,2011-03-17,546911,1772500,84927.0,United Kingdom,WAKE UP COCKEREL TILE HOOK,6,2.1,12.6,4,3,14.85,17725-84927,0.35,8.37,2.24,4.0,2011-03,2011-03,2011-03-17,True,0.315,1.8900000000000001,10.709999999999999,85.0
795,2011-03-17,546911,1772500,21781.0,United Kingdom,MA CAMPAGNE CUTLERY BOX,1,14.95,14.95,4,3,12.6,17725-21781,14.95,4.94,14.18,0.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,14.95,100.0
796,2011-03-17,546911,1772500,22173.0,United Kingdom,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2.95,23.6,4,3,14.95,17725-22173,0.37,16.9,1.6,6.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,23.6,100.0
797,2011-03-17,546911,1772500,22228.0,United Kingdom,BUNNY WOODEN PAINTED WITH BIRD ,12,0.85,10.2,4,3,23.6,17725-22228,0.07,6.08,0.49,6.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,10.2,100.0
798,2011-03-17,546911,1772500,85186.0,United Kingdom,EASTER BUNNY GARLAND OF FLOWERS,24,0.42,10.08,4,3,10.2,17725-85186,0.02,4.48,0.32,10.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.43200000000000005,9.648,95.71428571428571
799,2011-03-17,546911,1772500,21462.0,United Kingdom,NURSERY ABC PAINTED LETTERS,2,6.75,13.5,4,3,10.08,17725-21462,3.38,11.79,5.46,2.0,2011-03,2011-03,2011-03-17,True,1.017,2.034,11.466000000000001,84.93333333333334
800,2011-03-17,546911,1772500,72802.0,United Kingdom,VANILLA SCENT CANDLE JEWELLED BOX,6,4.25,25.5,4,3,13.5,17725-72802,0.71,22.9,2.72,6.0,2011-03,2011-03,2011-03-17,True,0.315,1.8900000000000001,23.61,92.58823529411765
801,2011-03-17,546911,1772500,85036.0,United Kingdom,CHOCOLATE 1 WICK MORRIS BOX CANDLE,18,3.81,68.58,4,3,25.5,17725-85036,0.21,17.81,2.69,4.0,2011-03,2011-03,2011-03-17,True,0.189,3.402,65.178,95.03937007874016
802,2011-03-17,546912,1586100,85132.0,United Kingdom,CHARLIE AND LOLA FIGURES TINS,2,9.95,19.9,4,3,68.58,15861-85132,4.97,11.59,7.08,2.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,19.9,100.0
803,2011-03-17,546912,1586100,21242.0,United Kingdom,RED RETROSPOT PLATE ,2,1.69,3.38,4,3,19.9,15861-21242,0.85,24.87,0.46,14.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.38,100.0
804,2011-03-17,546912,1586100,21243.0,United Kingdom,PINK  POLKADOT PLATE ,2,1.69,3.38,4,3,3.38,15861-21243,0.85,22.22,1.03,14.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.38,100.0
805,2011-03-17,546912,1586100,21244.0,United Kingdom,BLUE POLKADOT PLATE ,2,1.69,3.38,4,3,3.38,15861-21244,0.85,27.27,0.71,18.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.38,100.0
806,2011-03-17,546912,1586100,23182.0,United Kingdom,TOILET SIGN OCCUPIED OR VACANT,3,0.83,2.49,4,3,3.38,15861-23182,0.28,11.38,0.72,12.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,2.49,100.0
807,2011-03-17,546912,1586100,23182.0,United Kingdom,TOILET SIGN OCCUPIED OR VACANT,3,0.83,2.49,4,3,2.49,15861-23182,0.28,11.38,0.72,12.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,2.49,100.0
808,2011-03-17,546912,1586100,21245.0,United Kingdom,GREEN POLKADOT PLATE ,2,1.69,3.38,4,3,2.49,15861-21245,0.85,8.29,0.98,5.0,2011-03,2011-03,2011-03-17,True,0.099,0.198,3.182,94.14201183431953
809,2011-03-17,546912,1586100,22670.0,United Kingdom,FRENCH WC SIGN BLUE METAL,6,1.25,7.5,4,3,3.38,15861-22670,0.21,12.34,0.61,9.0,2011-03,2011-03,2011-03-17,True,0.045000000000000005,0.27,7.23,96.4
810,2011-03-17,546912,1586100,22673.0,United Kingdom,FRENCH GARDEN SIGN BLUE METAL,6,1.25,7.5,4,3,7.5,15861-22673,0.21,5.08,0.99,4.0,2011-03,2011-03,2011-03-17,True,0.036000000000000004,0.21600000000000003,7.284,97.11999999999999
811,2011-03-17,546912,1586100,22966.0,United Kingdom,GINGERBREAD MAN COOKIE CUTTER,4,1.25,5.0,4,3,7.5,15861-22966,0.31,15.59,0.56,13.0,2011-03,2011-03,2011-03-17,True,0.027,0.108,4.892,97.84
812,2011-03-17,546912,1586100,22949.0,United Kingdom,36 DOILIES DOLLY GIRL,4,1.45,5.8,4,3,5.0,15861-22949,0.36,31.18,0.51,21.0,2011-03,2011-03,2011-03-17,True,0.108,0.432,5.367999999999999,92.55172413793102
813,2011-03-17,546912,1586100,22416.0,United Kingdom,SET OF 36 DOILIES SPACEBOY DESIGN ,4,1.45,5.8,4,3,5.8,15861-22416,0.36,43.52,0.71,32.0,2011-03,2011-03,2011-03-17,True,0.108,0.432,5.367999999999999,92.55172413793102
814,2011-03-17,546912,1586100,22344.0,United Kingdom,PARTY PIZZA DISH PINK POLKADOT,6,0.85,5.1,4,3,5.8,15861-22344,0.14,4.79,0.3,5.0,2011-03,2011-03,2011-03-17,True,0.06300000000000001,0.3780000000000001,4.7219999999999995,92.58823529411765
815,2011-03-17,546912,1586100,22629.0,United Kingdom,SPACEBOY LUNCH BOX ,2,1.95,3.9,4,3,5.1,15861-22629,0.98,44.26,0.84,25.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.018000000000000002,3.882,99.53846153846155
816,2011-03-17,546912,1586100,22630.0,United Kingdom,DOLLY GIRL LUNCH BOX,2,1.95,3.9,4,3,3.9,15861-22630,0.98,43.01,0.96,24.0,2011-03,2011-03,2011-03-17,True,0.027,0.054,3.846,98.61538461538461
817,2011-03-17,546912,1586100,22659.0,United Kingdom,LUNCH BOX I LOVE LONDON,3,1.95,5.85,4,3,3.9,15861-22659,0.65,47.09,1.28,26.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,5.85,100.0
818,2011-03-17,546912,1586100,22631.0,United Kingdom,CIRCUS PARADE LUNCH BOX ,4,1.95,7.8,4,3,5.85,15861-22631,0.49,24.6,1.25,13.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,7.8,100.0
819,2011-03-17,546912,1586100,22964.0,United Kingdom,3 PIECE SPACEBOY COOKIE CUTTER SET,4,2.1,8.4,4,3,7.8,15861-22964,0.53,23.31,1.12,12.0,2011-03,2011-03,2011-03-17,True,0.162,0.648,7.752000000000001,92.28571428571429
820,2011-03-17,546912,1586100,22417.0,United Kingdom,PACK OF 60 SPACEBOY CAKE CASES,4,0.55,2.2,4,3,8.4,15861-22417,0.14,12.79,0.4,23.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,2.2,100.0
821,2011-03-17,546912,1586100,22197.0,United Kingdom,SMALL POPCORN HOLDER,18,0.85,15.3,4,3,2.2,15861-22197,0.05,32.57,0.29,30.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,15.3,100.0
822,2011-03-17,546912,1586100,22381.0,United Kingdom,TOY TIDY PINK POLKADOT,2,2.1,4.2,4,3,15.3,15861-22381,1.05,9.21,2.34,4.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,4.2,100.0
823,2011-03-17,546912,1586100,22379.0,United Kingdom,RECYCLING BAG RETROSPOT ,2,2.1,4.2,4,3,4.2,15861-22379,1.05,14.34,1.99,6.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.036000000000000004,4.164000000000001,99.14285714285715
824,2011-03-17,546912,1586100,20719.0,United Kingdom,WOODLAND CHARLOTTE BAG,4,0.85,3.4,4,3,4.2,15861-20719,0.21,28.15,0.34,22.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.036000000000000004,3.364,98.94117647058823
825,2011-03-17,546912,1586100,20723.0,United Kingdom,STRAWBERRY CHARLOTTE BAG,4,0.85,3.4,4,3,3.4,15861-20723,0.21,18.89,0.24,16.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.4,100.0
826,2011-03-17,546912,1586100,22661.0,United Kingdom,CHARLOTTE BAG DOLLY GIRL DESIGN,4,0.85,3.4,4,3,3.4,15861-22661,0.21,10.29,0.28,13.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.036000000000000004,3.364,98.94117647058823
827,2011-03-17,546912,1586100,22355.0,United Kingdom,CHARLOTTE BAG SUKI DESIGN,4,0.85,3.4,4,3,3.4,15861-22355,0.21,36.64,0.38,22.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.4,100.0
828,2011-03-17,546912,1586100,20724.0,United Kingdom,RED RETROSPOT CHARLOTTE BAG,4,0.85,3.4,4,3,3.4,15861-20724,0.21,25.96,0.3,20.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.4,100.0
829,2011-03-17,546912,1586100,22356.0,United Kingdom,CHARLOTTE BAG PINK POLKADOT,4,0.85,3.4,4,3,3.4,15861-22356,0.21,18.86,0.36,17.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.4,100.0
830,2011-03-17,546912,1586100,22720.0,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,4,4.95,19.8,4,3,3.4,15861-22720,1.24,21.24,2.38,4.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,19.8,100.0
831,2011-03-17,546912,1586100,20726.0,United Kingdom,LUNCH BAG WOODLAND,2,1.65,3.3,4,3,19.8,15861-20726,0.83,18.73,1.07,11.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.3,100.0
832,2011-03-17,546912,1586100,20725.0,United Kingdom,LUNCH BAG RED RETROSPOT,2,1.65,3.3,4,3,3.3,15861-20725,0.83,22.06,1.0,12.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.3,100.0
833,2011-03-17,546912,1586100,22384.0,United Kingdom,LUNCH BAG PINK POLKADOT,2,1.65,3.3,4,3,3.3,15861-22384,0.83,18.78,0.6,12.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.3,100.0
834,2011-03-17,546912,1586100,22382.0,United Kingdom,LUNCH BAG SPACEBOY DESIGN ,2,1.65,3.3,4,3,3.3,15861-22382,0.83,16.8,0.84,10.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.3,100.0
835,2011-03-17,546912,1586100,22383.0,United Kingdom,LUNCH BAG SUKI DESIGN ,2,1.65,3.3,4,3,3.3,15861-22383,0.83,16.06,1.08,9.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.3,100.0
836,2011-03-17,546912,1586100,22662.0,United Kingdom,LUNCH BAG DOLLY GIRL DESIGN,2,1.65,3.3,4,3,3.3,15861-22662,0.83,20.13,0.98,11.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,3.3,100.0
837,2011-03-17,546912,1586100,22740.0,United Kingdom,POLKADOT PEN,48,0.85,40.8,4,3,3.3,15861-22740,0.02,38.33,0.37,47.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,40.8,100.0
838,2011-03-17,546912,1586100,22492.0,United Kingdom,MINI PAINT SET VINTAGE ,36,0.65,23.4,4,3,40.8,15861-22492,0.02,53.14,0.12,84.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,23.4,100.0
839,2011-03-17,546912,1586100,22491.0,United Kingdom,PACK OF 12 COLOURED PENCILS,8,0.85,6.8,4,3,23.4,15861-22491,0.11,13.99,0.2,18.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.07200000000000001,6.728,98.94117647058823
840,2011-03-17,546912,1586100,21563.0,United Kingdom,RED HEART SHAPE LOVE BUCKET ,4,2.95,11.8,4,3,6.8,15861-21563,0.74,7.55,2.49,2.0,2011-03,2011-03,2011-03-17,True,0.441,1.764,10.036000000000001,85.05084745762713
841,2011-03-17,546912,1586100,21564.0,United Kingdom,PINK  HEART SHAPE LOVE BUCKET ,4,2.95,11.8,4,3,11.8,15861-21564,0.74,8.84,2.95,3.0,2011-03,2011-03,2011-03-17,True,0.225,0.9,10.9,92.37288135593221
842,2011-03-17,546912,1586100,22447.0,United Kingdom,PIN CUSHION BABUSHKA BLUE,3,3.35,10.05,4,3,11.8,15861-22447,1.12,9.98,3.69,2.0,2011-03,2011-03,2011-03-17,True,0.5040000000000001,1.5120000000000005,8.538,84.955223880597
843,2011-03-17,546912,1586100,22446.0,United Kingdom,PIN CUSHION BABUSHKA PINK,3,3.35,10.05,4,3,10.05,15861-22446,1.12,10.05,1.12,3.0,2011-03,2011-03,2011-03-17,True,0.5040000000000001,1.5120000000000005,8.538,84.955223880597
844,2011-03-17,546912,1586100,22448.0,United Kingdom,PIN CUSHION BABUSHKA RED,3,3.35,10.05,4,3,10.05,15861-22448,1.12,8.68,3.68,2.0,2011-03,2011-03,2011-03-17,True,0.5040000000000001,1.5120000000000005,8.538,84.955223880597
845,2011-03-17,546912,1586100,22562.0,United Kingdom,MONSTERS STENCIL CRAFT,3,1.25,3.75,4,3,10.05,15861-22562,0.42,15.1,0.43,12.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.027000000000000003,3.723,99.28
846,2011-03-17,546912,1586100,22563.0,United Kingdom,HAPPY STENCIL CRAFT,6,1.25,7.5,4,3,3.75,15861-22563,0.21,14.14,0.51,11.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.054000000000000006,7.446,99.28
847,2011-03-17,546912,1586100,22562.0,United Kingdom,MONSTERS STENCIL CRAFT,3,1.25,3.75,4,3,7.5,15861-22562,0.42,15.1,0.43,12.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.027000000000000003,3.723,99.28
848,2011-03-17,546912,1586100,84380.0,United Kingdom,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,1.25,5.0,4,3,3.75,15861-84380,0.31,12.81,0.63,9.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.036000000000000004,4.964,99.28000000000002
849,2011-03-17,546912,1586100,22418.0,United Kingdom,10 COLOUR SPACEBOY PEN,12,0.85,10.2,4,3,5.0,15861-22418,0.07,15.84,0.17,19.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,10.2,100.0
850,2011-03-17,546912,1586100,22189.0,United Kingdom,CREAM HEART CARD HOLDER,4,3.95,15.8,4,3,10.2,15861-22189,0.99,32.03,2.3,11.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,15.8,100.0
851,2011-03-17,546912,1586100,48194.0,United Kingdom,DOORMAT HEARTS,1,7.95,7.95,4,3,15.8,15861-48194,7.95,23.57,6.67,3.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,7.95,100.0
852,2011-03-17,546912,1586100,22538.0,United Kingdom,MINI JIGSAW GO TO THE FAIR,2,0.42,0.84,4,3,7.95,15861-22538,0.21,0.83,0.62,1.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.036000000000000004,0.8039999999999999,95.71428571428571
853,2011-03-17,546912,1586100,22539.0,United Kingdom,MINI JIGSAW DOLLY GIRL,2,0.42,0.84,4,3,0.84,15861-22539,0.21,17.51,0.18,45.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.036000000000000004,0.8039999999999999,95.71428571428571
854,2011-03-17,546912,1586100,22540.0,United Kingdom,MINI JIGSAW CIRCUS PARADE ,2,0.42,0.84,4,3,0.84,15861-22540,0.21,20.14,0.19,54.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.036000000000000004,0.8039999999999999,95.71428571428571
855,2011-03-17,546912,1586100,22543.0,United Kingdom,MINI JIGSAW BAKE A CAKE ,2,0.42,0.84,4,3,0.84,15861-22543,0.21,0.7,0.49,1.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.036000000000000004,0.8039999999999999,95.71428571428571
856,2011-03-17,546912,1586100,22544.0,United Kingdom,MINI JIGSAW SPACEBOY,2,0.42,0.84,4,3,0.84,15861-22544,0.21,4.74,0.2,10.0,2011-03,2011-03,2011-03-17,True,0.009000000000000001,0.018000000000000002,0.822,97.85714285714285
857,2011-03-17,546912,1586100,22547.0,United Kingdom,MINI JIGSAW DINOSAUR ,2,0.42,0.84,4,3,0.84,15861-22547,0.21,7.77,0.07,18.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,0.84,100.0
858,2011-03-17,546912,1586100,22895.0,United Kingdom,SET OF 2 TEA TOWELS APPLE AND PEARS,4,2.95,11.8,4,3,0.84,15861-22895,0.74,33.49,1.14,11.0,2011-03,2011-03,2011-03-17,True,0.441,1.764,10.036000000000001,85.05084745762713
859,2011-03-17,546912,1586100,84997.0,United Kingdom,CHILDRENS CUTLERY POLKADOT PINK,4,4.15,16.6,4,3,11.8,15861-84997,1.04,26.6,2.13,6.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,16.6,100.0
860,2011-03-17,546912,1586100,85132.0,United Kingdom,CHARLIE  LOLA BISCUITS TINS,2,9.95,19.9,4,3,16.6,15861-85132,4.97,11.59,7.08,2.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,19.9,100.0
861,2011-03-17,546912,1586100,22897.0,United Kingdom,OVEN MITT APPLES DESIGN,6,1.45,8.7,4,3,19.9,15861-22897,0.24,5.86,1.29,3.0,2011-03,2011-03,2011-03-17,True,0.12600000000000003,0.7560000000000002,7.943999999999999,91.31034482758619
862,2011-03-17,546912,1586100,22585.0,United Kingdom,PACK OF 6 BIRDY GIFT TAGS,6,1.25,7.5,4,3,8.7,15861-22585,0.21,27.66,0.35,24.0,2011-03,2011-03,2011-03-17,True,0.0,0.0,7.5,100.0
863,2011-03-17,546912,1586100,22742.0,United Kingdom,MAKE YOUR OWN PLAYTIME CARD KIT,2,2.95,5.9,4,3,7.5,15861-22742,1.48,22.66,1.96,8.0,2011-03,2011-03,2011-03-17,True,0.441,0.882,5.018000000000001,85.05084745762713
864,2011-03-17,546912,1586100,22744.0,United Kingdom,MAKE YOUR OWN MONSOON CARD KIT,2,2.95,5.9,4,3,5.9,15861-22744,1.48,14.08,1.76,5.0,2011-03,2011-03,2011-03-17,True,0.108,0.216,5.684,96.33898305084746
865,2011-03-17,546912,1586100,22743.0,United Kingdom,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,2.95,5.9,4,3,5.9,15861-22743,1.48,19.54,1.66,7.0,2011-03,2011-03,2011-03-17,True,0.441,0.882,5.018000000000001,85.05084745762713
866,2011-03-17,546912,1586100,22464.0,United Kingdom,HANGING METAL HEART LANTERN,6,1.65,9.9,4,3,5.9,15861-22464,0.27,12.66,0.71,7.0,2011-03,2011-03,2011-03-17,True,0.018000000000000002,0.10800000000000001,9.792,98.9090909090909
